route_id,direction_id,stop_sequence,stop_id
32,0,2,2578
32,0,3,1063
32,0,4,1127
32,0,5,1376B
32,0,6,1128
32,0,7,6354B
32,0,8,3505
32,0,9,2177
32,1,0,2177
32,1,1,3629
32,1,2,6353
32,1,3,3630
32,1,4,1781
32,1,5,2392
32,1,6,1707
32,1,7,3320B
32,1,8,3221
33,0,0,1203
33,0,1,2648
33,0,2,1204
33,0,3,1205
33,0,4,1206
33,0,5,1207
33,0,6,2748
33,0,7,2754
33,0,8,2776
33,0,9,2784
33,0,10,2782
33,0,11,1178
33,0,12,4595
33,0,13,6648
33,0,14,3259B
33,0,15,3260
33,0,16,3261
33,0,17,1894
33,0,18,1820
33,0,19,2296
33,0,20,3347
33,1,0,3347
33,1,1,2301
33,1,2,2595
33,1,3,2303
33,1,4,3320B
33,1,5,3221
33,1,6,3222
33,1,7,3223B
33,1,8,3228
33,1,9,4594
33,1,10,1117
33,1,11,2781
33,1,12,2783
33,1,13,2779
33,1,14,2768
33,1,15,2750
33,1,16,1257
33,1,17,2536
33,1,18,1259
33,1,19,1260
33,1,20,1261
34,0,0,1824
34,0,1,6433
34,0,2,1729
34,0,3,1233
34,0,4,1706
34,0,5,1728
34,0,6,1733
34,0,7,1712
34,0,8,1713
34,0,9,1714
34,0,10,1715
34,0,11,1716
34,0,12,2291B
34,0,13,1718B
34,0,14,1719
34,0,15,1720B
34,0,16,1731
34,0,17,2725
34,0,18,2727
34,0,19,2728
34,1,0,2728
34,1,1,2752
34,1,2,2753
34,1,3,1751
34,1,4,1756B
34,1,5,1757
34,1,6,1758B
34,1,7,2290B
34,1,8,1760
34,1,9,1779
34,1,10,1762
34,1,11,1278
34,1,12,1764
34,1,13,1777B
34,1,14,1769
34,1,15,1983
34,1,16,4367B
34,1,17,1776
34,1,18,6432
34,1,19,4952
35,0,0,1148C
35,0,1,1802
35,0,2,1803B
35,0,3,1804
35,0,4,1805
35,0,5,1806
35,0,6,1807
35,0,7,6473
35,0,8,1809
35,0,9,1810
35,0,10,1811
35,0,11,1812
35,0,12,1813
35,0,13,1814B
35,0,14,1815
35,0,15,1816
35,0,16,5287
35,0,17,1818
35,0,18,1819
35,0,19,1834
35,0,20,1821
35,0,21,1822
35,0,22,1823
35,0,23,1825
35,0,24,1826
35,0,25,1835
35,0,26,1252
35,0,27,1828
35,0,28,1829
35,0,29,1830
35,1,0,1830
35,1,1,1846
35,1,2,1847
35,1,3,1302
35,1,4,1840
35,1,5,1850
35,1,6,1851
35,1,7,1852
35,1,8,1853
35,1,9,1854
35,1,10,1841
35,1,11,1856
35,1,12,1857
35,1,13,5273
35,1,14,1859
35,1,15,1860
35,1,16,1861
35,1,17,1862
35,1,18,1863
35,1,19,1864
35,1,20,1865
35,1,21,1866
35,1,22,6472
35,1,23,1868
35,1,24,1869
35,1,25,1870
35,1,26,1871B
35,1,27,1872B
35,1,28,1873
35,1,29,1416
35,1,30,1148C
36,0,0,4854C
36,0,1,1250
36,0,2,1921
36,0,3,1942
36,0,4,2355
36,0,5,1984B
36,0,6,1926B
36,0,7,2165
36,0,8,5817
36,0,9,1929
36,0,10,1937
36,0,11,1931
36,0,12,1932
36,0,13,1933B
36,0,14,1939
36,0,15,1935
36,0,16,1936
36,0,17,1944
36,0,18,1938
36,0,19,2099
36,0,20,2112
36,0,21,2103
36,0,22,2104
36,0,23,2116B
36,0,24,2117B
36,0,25,2118B
36,0,26,2119
36,0,27,2120
36,0,28,2136
36,0,29,2137
36,0,30,2138B
36,0,31,2109B
36,1,0,2109B
36,1,1,2140
36,1,2,2142
36,1,3,2143B
36,1,4,2144
36,1,5,2145
36,1,6,2146
36,1,7,2147B
36,1,8,2156
36,1,9,2157
36,1,10,2161
36,1,11,2167
36,1,12,2168
36,1,13,1953
36,1,14,1954
36,1,15,1955
36,1,16,1963
36,1,17,1957B
36,1,18,1958B
36,1,19,1959
36,1,20,1965
36,1,21,1961B
36,1,22,1962
36,1,23,2166
36,1,24,1964
36,1,25,1985B
36,1,26,4075
36,1,27,1943
36,1,28,1968
36,1,29,1969
36,1,30,1251
36,1,31,4854C
37,0,0,2957
37,0,1,5810
37,0,2,5811
37,0,3,1648
37,0,4,1649
37,0,5,1650
37,0,6,1651
37,0,7,1943
37,0,8,1968
37,0,9,1969
37,0,10,1251
37,0,11,4856B
37,0,12,4853
37,0,13,6931B
37,0,14,1652
37,0,15,1736
37,0,16,2153
37,0,17,2156
37,0,18,2157
37,0,19,2161
37,0,20,2167
37,0,21,2168
37,0,22,1953
37,0,23,1954
37,1,0,1628
37,1,1,1944
37,1,2,1938
37,1,3,2099
37,1,4,2112
37,1,5,2103
37,1,6,2104
37,1,7,1630
37,1,8,1739
37,1,9,1653
37,1,10,6956B
37,1,11,4804B
37,1,12,4857B
37,1,13,1250
37,1,14,1921
37,1,15,1942
37,1,16,2355
37,1,17,1632
37,1,18,1633
37,1,19,1636
37,1,20,5858
37,1,21,5859
37,1,22,2934
38,0,0,2957
38,0,1,5810
38,0,2,5811
38,0,3,2657
38,0,4,5812
38,0,5,5813
38,0,6,1649
38,0,7,1650
38,0,8,2355
38,0,9,1984B
38,0,10,1926B
38,0,11,2165
38,0,12,5817
38,0,13,1929
38,0,14,1937
38,0,15,1931
38,0,16,1932
38,0,17,1933B
38,0,18,1939
38,0,19,1935
38,0,20,1936
38,0,21,1944
38,0,22,1938
38,1,0,2168
38,1,1,1953
38,1,2,1954
38,1,3,1955
38,1,4,1963
38,1,5,1957B
38,1,6,1958B
38,1,7,1959
38,1,8,1965
38,1,9,1961B
38,1,10,1962
38,1,11,2166
38,1,12,1964
38,1,13,1985B
38,1,14,5058
38,1,15,1632
38,1,16,2559
38,1,17,5856
38,1,18,5857
38,1,19,2658
38,1,20,5858
38,1,21,5859
38,1,22,2934
39,0,0,3323
39,0,1,6443
39,0,2,3502
39,0,3,3503
39,0,4,6433
39,0,5,1729
39,0,6,1233
39,0,7,1906
39,0,8,1909
39,0,9,1910
39,0,10,3122
39,0,11,1903
39,0,12,1912
39,0,13,1913
39,0,14,1914
39,0,15,1915
39,0,16,1916
39,0,17,1917
39,0,18,1918
39,0,19,1919
39,0,20,1920
39,0,21,1921
39,0,22,1942
39,0,23,4076
39,1,0,4076
39,1,1,1943
39,1,2,1968
39,1,3,1969
39,1,4,1970
39,1,5,1971
39,1,6,1972
39,1,7,1973
39,1,8,5255
39,1,9,1975
39,1,10,1976
39,1,11,1977
39,1,12,1986
39,1,13,6112
39,1,14,1980
39,1,15,1981
39,1,16,1983
39,1,17,4367B
39,1,18,1776
39,1,19,6432
39,1,20,1124
39,1,21,3567
39,1,22,3323
40,0,0,0089
40,0,1,5501
40,0,2,5502
40,0,3,5503
40,0,4,5504
40,0,5,5281G
40,0,6,5507
40,0,7,5508
40,0,8,5601
40,0,9,5602
40,0,10,5603
40,0,11,5604
40,0,12,5605
40,0,13,9551
40,0,14,9553
40,0,15,9552
40,0,16,9556
40,1,0,9557
40,1,1,9575
40,1,2,9577
40,1,3,9578
40,1,4,5655
40,1,5,5656
40,1,6,5657
40,1,7,5658
40,1,8,5659
40,1,9,5555
40,1,10,5556
40,1,11,5273F
40,1,12,5559
40,1,13,5560
40,1,14,5561F
40,1,15,5562
40,1,16,0089
41,0,0,0089
41,0,1,5501
41,0,2,5502
41,0,3,5503
41,0,4,5504
41,0,5,5281G
41,0,6,5507
41,0,7,5508
41,0,8,5509
41,0,9,5510
41,0,10,5512
41,0,11,6474F
41,0,12,5529
41,0,13,5532
41,0,14,5515
41,0,15,5516
41,0,16,5517
41,0,17,5518
41,0,18,5519
41,0,19,5520F
41,1,0,5528F
41,1,1,5521
41,1,2,5522
41,1,3,5523
41,1,4,5524
41,1,5,5525
41,1,6,5533
41,1,7,5530
41,1,8,6475F
41,1,9,5551
41,1,10,5553
41,1,11,5554
41,1,12,5555
41,1,13,5556
41,1,14,5273F
41,1,15,5559
41,1,16,5560
41,1,17,5561F
41,1,18,5562
41,1,19,0089
42,0,0,3611F
42,0,1,3612F
42,0,2,3613F
42,0,3,6799F
42,0,4,6856
42,0,5,6857
42,0,6,2256F
42,0,7,2257G
42,0,8,6858G
42,0,9,2259F
42,0,10,2260F
42,0,11,6860G
42,0,12,6705F
42,0,13,0631
42,0,14,2539F
42,0,15,6099
42,0,16,6106
42,0,17,6121F
42,0,18,2331F
42,0,19,6077F
42,0,20,6109
42,0,21,6427F
42,0,22,2960F
42,0,23,2971F
42,0,24,6120
42,0,25,3508F
42,0,26,3123
42,0,27,6113F
42,0,28,6114F
42,0,29,1805F
42,0,30,6008
42,0,31,6117
42,0,32,6463F
42,0,33,2285G
42,0,34,1042
42,1,0,2286G
42,1,1,6462F
42,1,2,6153
42,1,3,6009
42,1,4,6155F
42,1,5,6156F
42,1,6,6157F
42,1,7,6158H
42,1,8,3572F
42,1,9,2380F
42,1,10,2972F
42,1,11,2931F
42,1,12,6425F
42,1,13,6162
42,1,14,6078
42,1,15,2336G
42,1,16,6165
42,1,17,6166
42,1,18,6175
42,1,19,2671F
42,1,20,0636
42,1,21,6068
42,1,22,6808G
42,1,23,2217F
42,1,24,2218F
42,1,25,6809F
42,1,26,2220F
42,1,27,2535F
42,1,28,6810
42,1,29,6811
42,1,30,6792F
42,1,31,3608
42,1,32,3609F
42,1,33,3610F
43,0,0,4076
43,0,1,1943
43,0,2,1968
43,0,3,1969
43,0,4,1970
43,0,5,2714
43,0,6,2715
43,0,7,6440
43,0,8,2717
43,0,9,2718
43,0,10,5424
43,0,11,5415
43,0,12,5416
43,0,13,2074
43,0,14,2076
43,0,15,2115
43,0,16,2080
43,0,17,4310
43,0,18,4401
43,0,19,4402
43,0,20,4403
43,0,21,4408
43,0,22,4405
43,0,23,3549
43,0,24,6469
43,0,25,2046
43,0,26,1723B
43,0,27,1724
43,0,28,1725
43,1,0,1725
43,1,1,1752
43,1,2,1753
43,1,3,1754
43,1,4,6468
43,1,5,4407
43,1,6,4452
43,1,7,4449
43,1,8,4454
43,1,9,4455
43,1,10,4456
43,1,11,4358
43,1,12,2079
43,1,13,2107
43,1,14,2016
43,1,15,2018
43,1,16,5451
43,1,17,5459
43,1,18,2757C
43,1,19,2759
43,1,20,2760B
43,1,21,6439
43,1,22,2762
43,1,23,2763
43,1,24,1920
43,1,25,1921
43,1,26,1942
43,1,27,4076
44,0,0,1384
44,0,1,1540
44,0,2,1525
44,0,3,1531
44,0,4,1320
44,0,5,1533
44,0,6,1534
44,0,7,1538B
44,0,8,1535
44,0,9,3402
44,0,10,3403
44,0,11,3404
44,0,12,3424
44,0,13,3306
44,0,14,3420
44,0,15,2982B
44,0,16,2900
44,0,17,2992
44,0,18,9292
44,1,0,9292
44,1,1,2909
44,1,2,2903
44,1,3,2910
44,1,4,2924
44,1,5,3361
44,1,6,3425
44,1,7,3458
44,1,8,3459
44,1,9,3460
44,1,10,3461
44,1,11,3462
44,1,12,3463
44,1,13,1321
44,1,14,1553
44,1,15,1554
44,1,16,1550
44,1,17,1385
45,0,0,2015
45,0,1,2029
45,0,2,2017
45,0,3,2025
45,0,4,9851
45,0,5,2069
45,0,6,2027
45,0,7,9853
45,0,8,2028
45,0,9,1553
45,0,10,1554
45,0,11,1550
45,0,12,1385
45,1,0,1383
45,1,1,1540
45,1,2,1525
45,1,3,1551
45,1,4,2022
45,1,5,1043
45,1,6,2084
45,1,7,2085
45,1,8,9876
45,1,9,2071
45,1,10,2078
45,1,11,2087
45,1,12,2015
46,0,0,3234
46,0,1,3238
46,0,2,3252
46,0,3,3281
46,0,4,3282
46,0,5,3253
46,0,6,3257
46,0,7,4595
46,0,8,1242
46,0,9,6754
46,0,10,6755
46,0,11,4253
46,0,12,1351
46,0,13,1356
46,0,14,2305
46,0,15,4252
46,0,16,4258
46,0,17,4266
46,0,18,4127
46,0,19,2558
46,1,0,2558
46,1,1,4267
46,1,2,4271
46,1,3,4217
46,1,4,2370
46,1,5,1348
46,1,6,1350
46,1,7,4213
46,1,8,4214
46,1,9,4074B
46,1,10,6702
46,1,11,6706
46,1,12,4594
46,1,13,3225
46,1,14,3230
46,1,15,3231
46,1,16,3232
46,1,17,3233
46,1,18,3234
47,0,0,2299
47,0,1,1967
47,0,2,2312
47,0,3,1987
47,0,4,2314
47,0,5,2315
47,0,6,2316
47,0,7,2317
47,0,8,3064
47,0,9,2330
47,0,10,2829B
47,0,11,2478
47,0,12,9608
47,0,13,9607
47,0,14,9631
47,0,15,9626
47,0,16,9627
47,0,17,9783
47,0,18,1143
47,0,19,1121
47,0,20,9784B
47,1,0,9784B
47,1,1,9786
47,1,2,9787
47,1,3,9788
47,1,4,9707
47,1,5,9605
47,1,6,9606
47,1,7,9632
47,1,8,9634
47,1,9,9635
47,1,10,2352
47,1,11,2329
47,1,12,3002
47,1,13,2358
47,1,14,2359
47,1,15,2360
47,1,16,2361
47,1,17,2362B
47,1,18,2363
47,1,19,1974
47,1,20,2299
48,0,0,2733
48,0,1,1063
48,0,2,1167
48,0,3,1168
48,0,4,1169
48,0,5,2780
48,0,6,2539
48,0,7,2777
48,0,8,2774
48,0,9,2772
48,0,10,2407
48,0,11,2408
48,0,12,2957
48,0,13,5810
48,0,14,5811
48,0,15,2410
48,0,16,2411B
48,0,17,2937B
48,0,18,2412
48,0,19,2633
48,0,20,2414
48,0,21,2415
48,0,22,2452
48,0,23,2306
48,1,0,2306
48,1,1,2634
48,1,2,2455
48,1,3,2954B
48,1,4,2456
48,1,5,2457
48,1,6,5858
48,1,7,5859
48,1,8,2934
48,1,9,2459
48,1,10,2460
48,1,11,2767
48,1,12,2773
48,1,13,2775
48,1,14,2671
48,1,15,2778
48,1,16,2467
48,1,17,1125
48,1,18,1126
48,1,19,1127
48,1,20,3630
48,1,21,1781
48,1,22,2744
48,1,23,2737
48,1,24,2733
49,0,0,2531
49,0,1,2539
49,0,2,2544
49,0,3,2548
49,0,4,2553
49,0,5,2546
49,0,6,2551
49,0,7,2556
49,0,8,3681
49,0,9,2550
49,0,10,2252
49,0,11,6483B
49,0,12,2254
49,0,13,2256B
49,0,14,2562B
49,0,15,2560
49,0,16,2561
49,0,17,1257
49,0,18,2579
49,0,19,2564
49,0,20,2565
49,0,21,2566B
49,0,22,2567
49,0,23,2568
49,0,24,1097
49,0,25,1098
49,0,26,1172
49,0,27,1286
49,0,28,1288
49,1,0,1288
49,1,1,1184
49,1,2,1182
49,1,3,1197
49,1,4,2511
49,1,5,2512
49,1,6,2513
49,1,7,2514
49,1,8,2522
49,1,9,2536
49,1,10,1207
49,1,11,2532
49,1,12,2533
49,1,13,2534
49,1,14,3709
49,1,15,2535B
49,1,16,2323
49,1,17,6484B
49,1,18,2225
49,1,19,2226
49,1,20,3682
49,1,21,2523
49,1,22,2524
49,1,23,5159
49,1,24,5757
49,1,25,2672
49,1,26,2670
49,1,27,2671
49,1,28,2500
50,0,0,2531
50,0,1,2539
50,0,2,2544
50,0,3,2548
50,0,4,2553
50,0,5,2546
50,0,6,2555
50,0,7,1015
50,0,8,5915
50,0,9,5719
50,0,10,5720
50,0,11,2608
50,0,12,5721
50,0,13,2664
50,0,14,2609
50,0,15,2611
50,0,16,9651
50,0,17,9652
50,0,18,9660
50,0,19,9654
50,0,20,9655
50,0,21,9656
50,0,22,9657
50,0,23,9658
50,1,0,9658
50,1,1,9659
50,1,2,9677
50,1,3,9678
50,1,4,9679
50,1,5,9680
50,1,6,9685
50,1,7,9682
50,1,8,9683
50,1,9,2659
50,1,10,2661
50,1,11,2662B
50,1,12,2663
50,1,13,2669
50,1,14,2665
50,1,15,5152
50,1,16,5161
50,1,17,1085
50,1,18,2524
50,1,19,5159
50,1,20,5757
50,1,21,2672
50,1,22,2670
50,1,23,2671
50,1,24,2500
51,0,0,2417
51,0,1,2452
51,0,2,2453
51,0,3,2632
51,0,4,2616B
51,0,5,2939B
51,0,6,5152
51,0,7,5161
51,0,8,1085
51,0,9,2551
51,0,10,2556
51,0,11,3681
51,0,12,2550
51,0,13,2252
51,0,14,2617
51,0,15,2618
51,0,16,2619
51,0,17,2620
51,0,18,2621
51,0,19,2622
51,0,20,2623
51,0,21,2624
51,0,22,2625
51,0,23,3046
51,0,24,3074
51,1,0,3074
51,1,1,2598
51,1,2,2614
51,1,3,2599
51,1,4,2600
51,1,5,2601
51,1,6,2602
51,1,7,2605
51,1,8,2606
51,1,9,2607
51,1,10,2225
51,1,11,2226
51,1,12,3682
51,1,13,2523
51,1,14,2555
51,1,15,1015
51,1,16,5915
51,1,17,5719
51,1,18,2952B
51,1,19,2612
51,1,20,2631
51,1,21,2414
51,1,22,2415
51,1,23,2416
51,1,24,2417
52,0,0,2647
52,0,1,2648
52,0,2,1204
52,0,3,1205
52,0,4,1206
52,0,5,2564
52,0,6,2565
52,0,7,2566B
52,0,8,2567
52,0,9,2568
52,0,10,2569
52,0,11,2570
52,0,12,2571
52,0,13,2572
52,0,14,2573B
52,0,15,1767
52,0,16,2575
52,0,17,2576
52,0,18,2171
52,0,19,2547
52,0,20,4132B
52,0,21,2809
52,0,22,2810
52,0,23,2811
52,0,24,2824
52,0,25,2813
52,0,26,2814
52,0,27,2815B
52,0,28,2816
52,0,29,2817
52,0,30,2819
52,0,31,2312
52,0,32,1989
52,0,33,2365
52,0,34,2827
52,0,35,3001B
52,1,0,3001B
52,1,1,2352
52,1,2,2823B
52,1,3,2766
52,1,4,2362B
52,1,5,2363
52,1,6,2852
52,1,7,2853
52,1,8,2854
52,1,9,2855
52,1,10,2856B
52,1,11,2857B
52,1,12,2875
52,1,13,2861
52,1,14,2860
52,1,15,2545
52,1,16,4131B
52,1,17,2554
52,1,18,2170
52,1,19,2503
52,1,20,2504
52,1,21,1775
52,1,22,2506B
52,1,23,2507
52,1,24,2508
52,1,25,2509
52,1,26,2510
52,1,27,2511
52,1,28,2512
52,1,29,2513
52,1,30,2514
52,1,31,2522
52,1,32,2536
52,1,33,1259
52,1,34,1260
52,1,35,1483
53,0,0,1780
53,0,1,1734
53,0,2,3518B
53,0,3,3506
53,0,4,2928
53,0,5,2929
53,0,6,2972
53,0,7,2931
53,0,8,2932
53,0,9,2950
53,0,10,2934
53,0,11,2935
53,0,12,2936
53,0,13,2411B
53,0,14,2937B
53,0,15,2616B
53,0,16,2939B
53,0,17,5152
53,0,18,5161
53,0,19,1085
53,0,20,1072
53,1,0,1072
53,1,1,1015
53,1,2,5915
53,1,3,5719
53,1,4,2952B
53,1,5,2953B
53,1,6,2954B
53,1,7,2456
53,1,8,2955
53,1,9,2951
53,1,10,2957
53,1,11,2965
53,1,12,2959
53,1,13,2960
53,1,14,2971
53,1,15,2962
53,1,16,2963
53,1,17,2964B
53,1,18,2967B
53,1,19,2948
53,1,20,1780
54,0,0,1474B
54,0,1,2083
54,0,2,2068
54,0,3,6082
54,0,4,6190
54,0,5,9296
54,0,6,2106
54,0,7,2051
54,0,8,3451
54,0,9,3412
54,0,10,2101
54,0,11,6303B
54,0,12,2098
54,0,13,2898
54,0,14,6459
54,0,15,2367
54,0,16,6370
54,0,17,2299
54,0,18,1967
54,0,19,2095
54,0,20,2093
54,0,21,1989
54,0,22,2365
54,0,23,2827
54,0,24,2829B
54,0,25,1827
54,0,26,1837
54,0,27,1992
54,0,28,2378
54,1,0,2379
54,1,1,1991
54,1,2,1838
54,1,3,1839
54,1,4,2352
54,1,5,2823B
54,1,6,2822
54,1,7,1987
54,1,8,2092
54,1,9,2094
54,1,10,1974
54,1,11,2377
54,1,12,6368C
54,1,13,2096
54,1,14,6461
54,1,15,5740
54,1,16,2097
54,1,17,6364B
54,1,18,2100
54,1,19,2102
54,1,20,3414
54,1,21,2067
54,1,22,2105
54,1,23,9291
54,1,24,6191
54,1,25,2920
54,1,26,1273
54,1,27,1474B
55,0,0,1082
55,0,1,1052
55,0,2,1051
55,0,3,1356
55,0,4,2305
55,0,5,2326
55,0,6,1084
55,0,7,2308
55,0,8,3058
55,0,9,3059
55,0,10,2327
55,0,11,3061
55,0,12,1090
55,0,13,3063
55,0,14,2315
55,0,15,2316
55,0,16,2317
55,0,17,1838
55,0,18,1839
55,0,19,2352
55,0,20,3001B
55,1,0,3001B
55,1,1,1827
55,1,2,1837
55,1,3,2358
55,1,4,2359
55,1,5,2360
55,1,6,3003
55,1,7,1089
55,1,8,3005
55,1,9,3014
55,1,10,3007
55,1,11,3008
55,1,12,2376
55,1,13,1077
55,1,14,2325
55,1,15,2370
55,1,16,1349
55,1,17,1016
55,1,18,1024
55,1,19,1083
56,0,0,9751
56,0,1,9753
56,0,2,9754B
56,0,3,9755
56,0,4,9756
56,0,5,5905
56,0,6,5906
56,0,7,5908
56,0,8,5910
56,0,9,5913
56,0,10,5911B
56,0,11,5761
56,0,12,6461
56,0,13,5740
56,0,14,5741
56,0,15,5742B
56,0,16,6123
56,0,17,2089
56,0,18,2207
56,0,19,9025
56,0,20,1083
56,0,21,1904
56,0,22,2831
56,1,0,2831
56,1,1,2269
56,1,2,2587
56,1,3,1030
56,1,4,2271
56,1,5,2088
56,1,6,2237
56,1,7,2238
56,1,8,2239
56,1,9,2898
56,1,10,6459
56,1,11,5760
56,1,12,5958C
56,1,13,5965
56,1,14,5959
56,1,15,5961
56,1,16,5967
56,1,17,5968
56,1,18,9776
56,1,19,9777
56,1,20,9778
56,1,21,9779
56,1,22,9780
56,1,23,9751
57,0,0,3125
57,0,1,6158
57,0,2,1280B
57,0,3,3155
57,0,4,3156
57,0,5,3160
57,0,6,3158B
57,0,7,1476
57,0,8,6464
57,0,9,2970B
57,0,10,1569B
57,0,11,1582
57,0,12,3162
57,0,13,3163
57,0,14,3164
57,0,15,3165
57,0,16,3166
57,0,17,3167
57,0,18,3168
57,0,19,6459
57,0,20,3177
57,0,21,3180
57,0,22,3181
57,0,23,3172
57,0,24,3173
57,0,25,3174
57,0,26,3175B
57,0,27,3176
57,0,28,5299
57,1,0,5298
57,1,1,3126
57,1,2,3101
57,1,3,3102
57,1,4,3103
57,1,5,3104
57,1,6,3098
57,1,7,3099
57,1,8,3106
57,1,9,6461
57,1,10,5740
57,1,11,3109
57,1,12,3110
57,1,13,3111
57,1,14,3112
57,1,15,3113
57,1,16,3114
57,1,17,6017
57,1,18,3118
57,1,19,3100
57,1,20,2922B
57,1,21,6465
57,1,22,3117
57,1,23,3921
57,1,24,3120
57,1,25,3121
57,1,26,3508
57,1,27,3131
57,1,28,3125
58,0,0,1425
58,0,1,2920
58,0,2,1273
58,0,3,1270B
58,0,4,1271B
58,0,5,3921
58,0,6,1880
58,0,7,1881
58,0,8,1910
58,0,9,3122
58,0,10,1903
58,0,11,1912
58,0,12,4705
58,0,13,6408
58,0,14,2122
58,0,15,2846
58,0,16,2123
58,0,17,2124
58,0,18,2125
58,0,19,1251
58,0,20,4856B
58,0,21,4853
58,0,22,6931B
58,0,23,1652
58,0,24,1736
58,0,25,1737
58,0,26,2769
58,0,27,2770
58,0,28,2771
58,0,29,1949
58,0,30,1962
58,1,0,2701
58,1,1,1929
58,1,2,2702
58,1,3,2703
58,1,4,2704
58,1,5,2705
58,1,6,1738
58,1,7,1739
58,1,8,1653
58,1,9,6956B
58,1,10,4804B
58,1,11,4857B
58,1,12,1250
58,1,13,2131
58,1,14,2132
58,1,15,2133
58,1,16,2847
58,1,17,2134
58,1,18,6406
58,1,19,6453
58,1,20,1976
58,1,21,1977
58,1,22,1986
58,1,23,6112
58,1,24,1980
58,1,25,1884
58,1,26,1883
58,1,27,3160
58,1,28,3158B
58,1,29,1416
58,1,30,1418B
58,1,31,2068
59,0,0,1900
59,0,1,1904
59,0,2,1901
59,0,3,6435
59,0,4,9023B
59,0,5,6017
59,0,6,6018
59,0,7,6019
59,0,8,6020
59,0,9,9291
59,0,10,6191
59,0,11,6021
59,0,12,6023
59,0,13,6022B
59,0,14,6024
59,0,15,1136
59,0,16,2283
59,0,17,2289
59,1,0,2289
59,1,1,2287
59,1,2,1156
59,1,3,6053
59,1,4,6054B
59,1,5,6055
59,1,6,6056
59,1,7,6190
59,1,8,9296
59,1,9,6058
59,1,10,6059
59,1,11,6060
59,1,12,6061
59,1,13,6062
59,1,14,3313
59,1,15,6436
59,1,16,1988
59,1,17,1900
60,0,0,6445
60,0,1,3072
60,0,2,3353
60,0,3,3354
60,0,4,1508
60,0,5,1509
60,0,6,1510
60,0,7,1273
60,0,8,1402B
60,0,9,1419
60,0,10,1403
60,0,11,3251
60,0,12,3266
60,0,13,2247
60,0,14,3761
60,0,15,3762
60,0,16,3763
60,0,17,3766
60,0,18,3765
60,0,19,3274
60,0,20,3285
60,0,21,3401
60,1,0,3401
60,1,1,3702
60,1,2,3240
60,1,3,3704
60,1,4,3705
60,1,5,5308
60,1,6,2250
60,1,7,3216
60,1,8,3707
60,1,9,3217
60,1,10,3218
60,1,11,2920
60,1,12,3219
60,1,13,1569B
60,1,14,1570
60,1,15,1571
60,1,16,3358
60,1,17,3359
60,1,18,3062
60,1,19,6442
61,0,0,1824
61,0,1,6433
61,0,2,1729
61,0,3,1233
61,0,4,1706
61,0,5,1728
61,0,6,3160
61,0,7,3953
61,0,8,1135
61,0,9,1136
61,0,10,2283
61,0,11,1113
61,0,12,1139
61,0,13,1140
61,0,14,1141
61,0,15,3954
61,0,16,3952
61,0,17,3956
61,0,18,3957
61,0,19,3272
61,0,20,3273
61,0,21,3274
61,0,22,3285
61,0,23,3276
61,0,24,5046
61,0,25,5361
61,0,26,1283
61,0,27,2294B
61,0,28,2987
61,0,29,2986B
61,0,30,9946
61,1,0,9946
61,1,1,2895
61,1,2,2988
61,1,3,2292B
61,1,4,2908
61,1,5,3176
61,1,6,5362
61,1,7,5045
61,1,8,3207
61,1,9,3200
61,1,10,3401
61,1,11,3210B
61,1,12,3898
61,1,13,3904
61,1,14,3905
61,1,15,3906
61,1,16,3908
61,1,17,1152
61,1,18,1153
61,1,19,1154
61,1,20,2287
61,1,21,1156
61,1,22,1159
61,1,23,3912
61,1,24,3921
61,1,25,1769
61,1,26,1983
61,1,27,4367B
61,1,28,1776
61,1,29,6432
61,1,30,4952
62,0,0,1654
62,0,1,6433
62,0,2,1729
62,0,3,1131B
62,0,4,1132
62,0,5,2927
62,0,6,6464
62,0,7,2970B
62,0,8,1273
62,0,9,6082
62,0,10,6190
62,0,11,2974
62,0,12,2975
62,0,13,2976
62,0,14,2977
62,0,15,2990
62,0,16,2997
62,0,17,2980
62,0,18,2995
62,0,19,2982B
62,0,20,2900
62,0,21,2992
62,0,22,3176
62,0,23,5299
62,1,0,5298
62,1,1,3126
62,1,2,2909
62,1,3,2903
62,1,4,2910
62,1,5,2924
62,1,6,2912
62,1,7,2996
62,1,8,2926
62,1,9,2915
62,1,10,2916
62,1,11,2917
62,1,12,2918
62,1,13,6191
62,1,14,2920
62,1,15,2922B
62,1,16,6465
62,1,17,1497B
62,1,18,1160
62,1,19,1162C
62,1,20,1776
62,1,21,6432
62,1,22,4952
63,0,0,6445
63,0,1,3072
63,0,2,3353
63,0,3,3354
63,0,4,3355
63,0,5,9060
63,0,6,6435
63,0,7,6359
63,0,8,6410
63,0,9,2796
63,0,10,2839
63,0,11,6364B
63,0,12,2100
63,0,13,2102
63,0,14,3414
63,0,15,2067
63,0,16,6210
63,0,17,2975
63,0,18,2976
63,0,19,2977
63,0,20,2990
63,0,21,2997
63,0,22,2980
63,0,23,3361
63,0,24,3362
63,0,25,6081B
63,0,26,5361
63,0,27,1283
63,0,28,2294B
63,0,29,2987
63,0,30,2986B
63,0,31,2991
63,0,32,3042
63,1,0,3042
63,1,1,9702
63,1,2,9727
63,1,3,9728
63,1,4,9701
63,1,5,2888
63,1,6,2899
63,1,7,2905
63,1,8,2988
63,1,9,2292B
63,1,10,2908
63,1,11,3176
63,1,12,5362
63,1,13,5048
63,1,14,3304
63,1,15,3305
63,1,16,3306
