Line,Stop,Date,Real_date,Score
8,5466,20210901 - 20210917,20210915,89.47
8,5466,20210901 - 20210917,20210916,76.78
8,5466,20210901 - 20210917,20210917,84.13
8,5467,20210901 - 20210917,20210906,72.0
8,5467,20210901 - 20210917,20210907,77.77
8,5467,20210901 - 20210917,20210908,79.03
8,5467,20210901 - 20210917,20210909,73.41
8,5467,20210901 - 20210917,20210910,83.0
8,5467,20210901 - 20210917,20210911,88.5
8,5467,20210901 - 20210917,20210912,93.15
8,5467,20210901 - 20210917,20210913,78.65
8,5467,20210901 - 20210917,20210914,81.93
8,5467,20210901 - 20210917,20210915,86.04
8,5467,20210901 - 20210917,20210916,81.56
8,5467,20210901 - 20210917,20210917,86.43
8,5469,20210901 - 20210917,20210906,67.71
8,5469,20210901 - 20210917,20210907,78.46
8,5469,20210901 - 20210917,20210908,82.92
8,5469,20210901 - 20210917,20210909,78.09
8,5469,20210901 - 20210917,20210910,87.12
8,5469,20210901 - 20210917,20210911,90.9
8,5469,20210901 - 20210917,20210912,90.37
8,5469,20210901 - 20210917,20210913,87.88
8,5469,20210901 - 20210917,20210914,82.77
8,5469,20210901 - 20210917,20210915,89.87
8,5469,20210901 - 20210917,20210916,82.19
8,5469,20210901 - 20210917,20210917,87.65
8,5470,20210901 - 20210917,20210906,66.44
8,5470,20210901 - 20210917,20210907,77.5
8,5470,20210901 - 20210917,20210908,74.36
8,5470,20210901 - 20210917,20210909,78.18
8,5470,20210901 - 20210917,20210910,78.85
8,5470,20210901 - 20210917,20210911,89.61
8,5470,20210901 - 20210917,20210912,86.01
8,5470,20210901 - 20210917,20210913,80.74
8,5470,20210901 - 20210917,20210914,79.25
8,5470,20210901 - 20210917,20210915,91.22
8,5470,20210901 - 20210917,20210916,82.31
8,5470,20210901 - 20210917,20210917,86.96
8,5475,20210901 - 20210917,20210906,74.8
8,5475,20210901 - 20210917,20210907,76.38
8,5475,20210901 - 20210917,20210908,84.88
8,5475,20210901 - 20210917,20210909,80.47
8,5475,20210901 - 20210917,20210910,78.45
8,5475,20210901 - 20210917,20210911,91.11
8,5475,20210901 - 20210917,20210912,92.12
8,5475,20210901 - 20210917,20210913,82.44
8,5475,20210901 - 20210917,20210914,79.8
8,5475,20210901 - 20210917,20210915,90.91
8,5475,20210901 - 20210917,20210916,81.61
8,5475,20210901 - 20210917,20210917,82.96
8,6361,20210901 - 20210917,20210906,69.99
8,6361,20210901 - 20210917,20210907,89.19
8,6361,20210901 - 20210917,20210908,89.29
8,6361,20210901 - 20210917,20210909,89.69
8,6361,20210901 - 20210917,20210910,90.42
8,6361,20210901 - 20210917,20210911,90.28
8,6361,20210901 - 20210917,20210912,88.36
8,6361,20210901 - 20210917,20210913,89.6
8,6361,20210901 - 20210917,20210914,89.91
8,6361,20210901 - 20210917,20210915,89.9
8,6361,20210901 - 20210917,20210916,88.26
8,6361,20210901 - 20210917,20210917,92.03
8,2014,20210901 - 20210917,20210906,68.72
8,2014,20210901 - 20210917,20210907,95.07
8,2014,20210901 - 20210917,20210908,91.83
8,2014,20210901 - 20210917,20210909,91.35
8,2014,20210901 - 20210917,20210910,93.61
8,2014,20210901 - 20210917,20210911,91.83
8,2014,20210901 - 20210917,20210912,36.28
8,2014,20210901 - 20210917,20210913,89.07
8,2014,20210901 - 20210917,20210914,94.96
8,2014,20210901 - 20210917,20210915,94.03
8,2014,20210901 - 20210917,20210916,85.57
8,2014,20210901 - 20210917,20210917,91.61
8,2026,20210901 - 20210917,20210906,69.38
8,2026,20210901 - 20210917,20210907,92.59
8,2026,20210901 - 20210917,20210908,91.94
8,2026,20210901 - 20210917,20210909,93.25
8,2026,20210901 - 20210917,20210910,90.27
8,2026,20210901 - 20210917,20210911,91.08
8,2026,20210901 - 20210917,20210912,36.86
8,2026,20210901 - 20210917,20210913,90.45
8,2026,20210901 - 20210917,20210914,93.92
8,2026,20210901 - 20210917,20210915,94.58
8,2026,20210901 - 20210917,20210916,90.81
8,2026,20210901 - 20210917,20210917,95.09
8,5224F,20210901 - 20210917,20210906,79.6
8,5224F,20210901 - 20210917,20210907,95.36
8,5224F,20210901 - 20210917,20210908,96.6
8,5224F,20210901 - 20210917,20210909,94.44
8,5224F,20210901 - 20210917,20210910,95.58
8,5224F,20210901 - 20210917,20210911,91.78
8,5224F,20210901 - 20210917,20210912,94.98
8,5224F,20210901 - 20210917,20210913,97.14
8,5224F,20210901 - 20210917,20210914,96.17
8,5224F,20210901 - 20210917,20210915,95.07
8,5224F,20210901 - 20210917,20210916,97.37
8,5224F,20210901 - 20210917,20210917,96.37
8,5226F,20210901 - 20210917,20210906,78.96
8,5226F,20210901 - 20210917,20210907,97.42
8,5226F,20210901 - 20210917,20210908,96.24
8,5226F,20210901 - 20210917,20210909,96.68
8,5226F,20210901 - 20210917,20210910,96.98
8,5226F,20210901 - 20210917,20210911,92.31
8,5226F,20210901 - 20210917,20210912,94.3
8,5226F,20210901 - 20210917,20210913,97.61
8,5226F,20210901 - 20210917,20210914,96.89
8,5226F,20210901 - 20210917,20210915,93.66
8,5226F,20210901 - 20210917,20210916,96.85
8,5226F,20210901 - 20210917,20210917,93.24
8,5228F,20210901 - 20210917,20210906,79.79
8,5228F,20210901 - 20210917,20210907,95.44
8,5228F,20210901 - 20210917,20210908,96.53
8,5228F,20210901 - 20210917,20210909,89.42
8,5228F,20210901 - 20210917,20210910,97.23
8,5228F,20210901 - 20210917,20210911,89.08
8,5228F,20210901 - 20210917,20210912,95.26
8,5228F,20210901 - 20210917,20210913,97.57
8,5228F,20210901 - 20210917,20210914,96.02
8,5228F,20210901 - 20210917,20210915,96.39
8,5228F,20210901 - 20210917,20210916,96.9
8,5228F,20210901 - 20210917,20210917,94.9
8,5230F,20210901 - 20210917,20210906,55.07
8,5230F,20210901 - 20210917,20210907,63.28
8,5230F,20210901 - 20210917,20210908,74.6
8,5230F,20210901 - 20210917,20210909,71.81
8,5230F,20210901 - 20210917,20210910,79.25
8,5230F,20210901 - 20210917,20210911,67.5
8,5230F,20210901 - 20210917,20210912,90.14
8,5230F,20210901 - 20210917,20210913,58.2
8,5230F,20210901 - 20210917,20210914,58.02
8,5230F,20210901 - 20210917,20210915,76.2
8,5230F,20210901 - 20210917,20210916,51.61
8,5230F,20210901 - 20210917,20210917,73.97
8,5281G,20210901 - 20210917,20210906,74.98
8,5281G,20210901 - 20210917,20210907,94.26
8,5281G,20210901 - 20210917,20210908,88.45
8,5281G,20210901 - 20210917,20210909,93.78
8,5281G,20210901 - 20210917,20210910,84.28
8,5281G,20210901 - 20210917,20210911,89.69
8,5281G,20210901 - 20210917,20210912,91.56
8,5281G,20210901 - 20210917,20210913,90.04
8,5281G,20210901 - 20210917,20210914,96.52
8,5281G,20210901 - 20210917,20210915,95.06
8,5281G,20210901 - 20210917,20210916,91.69
8,5281G,20210901 - 20210917,20210917,95.5
8,5282F,20210901 - 20210917,20210906,74.05
8,5282F,20210901 - 20210917,20210907,95.83
8,5282F,20210901 - 20210917,20210908,91.22
8,5282F,20210901 - 20210917,20210909,92.53
8,5282F,20210901 - 20210917,20210910,90.91
8,5282F,20210901 - 20210917,20210911,88.83
8,5282F,20210901 - 20210917,20210912,25.22
8,5282F,20210901 - 20210917,20210913,95.14
8,5282F,20210901 - 20210917,20210914,90.99
8,5282F,20210901 - 20210917,20210915,93.06
8,5282F,20210901 - 20210917,20210916,91.14
8,5282F,20210901 - 20210917,20210917,90.22
8,5283F,20210901 - 20210917,20210906,76.12
8,5283F,20210901 - 20210917,20210907,92.27
8,5283F,20210901 - 20210917,20210908,89.82
8,5283F,20210901 - 20210917,20210909,96.11
8,5283F,20210901 - 20210917,20210910,93.24
8,5283F,20210901 - 20210917,20210911,90.35
8,5283F,20210901 - 20210917,20210912,25.89
8,5283F,20210901 - 20210917,20210913,91.45
8,5283F,20210901 - 20210917,20210914,96.34
8,5283F,20210901 - 20210917,20210915,96.19
8,5283F,20210901 - 20210917,20210916,94.04
8,5283F,20210901 - 20210917,20210917,95.46
8,5284F,20210901 - 20210917,20210906,73.61
8,5284F,20210901 - 20210917,20210907,94.44
8,5284F,20210901 - 20210917,20210908,88.19
8,5284F,20210901 - 20210917,20210909,93.25
8,5284F,20210901 - 20210917,20210910,91.29
8,5284F,20210901 - 20210917,20210911,91.25
8,5284F,20210901 - 20210917,20210912,26.16
8,5284F,20210901 - 20210917,20210913,91.05
8,5284F,20210901 - 20210917,20210914,96.4
8,5284F,20210901 - 20210917,20210915,93.33
8,5284F,20210901 - 20210917,20210916,95.26
8,5284F,20210901 - 20210917,20210917,93.62
8,5427,20210901 - 20210917,20210906,73.2
8,5427,20210901 - 20210917,20210907,94.01
8,5427,20210901 - 20210917,20210908,89.52
8,5427,20210901 - 20210917,20210909,92.87
8,5427,20210901 - 20210917,20210910,93.47
8,5427,20210901 - 20210917,20210911,93.49
8,5427,20210901 - 20210917,20210912,36.55
8,5427,20210901 - 20210917,20210913,90.73
8,5427,20210901 - 20210917,20210914,89.23
8,5427,20210901 - 20210917,20210915,86.68
8,5427,20210901 - 20210917,20210916,86.97
8,5427,20210901 - 20210917,20210917,90.26
8,5430,20210901 - 20210917,20210906,68.25
8,5430,20210901 - 20210917,20210907,93.53
8,5430,20210901 - 20210917,20210908,88.18
8,5430,20210901 - 20210917,20210909,91.04
8,5430,20210901 - 20210917,20210910,94.6
8,5430,20210901 - 20210917,20210911,93.1
8,5430,20210901 - 20210917,20210912,35.99
8,5430,20210901 - 20210917,20210913,92.69
8,5430,20210901 - 20210917,20210914,95.23
8,5430,20210901 - 20210917,20210915,93.28
8,5430,20210901 - 20210917,20210916,93.23
8,5430,20210901 - 20210917,20210917,93.56
8,5451F,20210901 - 20210917,20210906,64.17
8,5451F,20210901 - 20210917,20210907,90.22
8,5451F,20210901 - 20210917,20210908,87.74
8,5451F,20210901 - 20210917,20210909,90.48
8,5451F,20210901 - 20210917,20210910,94.73
8,5451F,20210901 - 20210917,20210911,92.96
8,5451F,20210901 - 20210917,20210912,81.07
8,5451F,20210901 - 20210917,20210913,89.23
8,5451F,20210901 - 20210917,20210914,90.81
8,5451F,20210901 - 20210917,20210915,94.79
8,5451F,20210901 - 20210917,20210916,89.37
8,5451F,20210901 - 20210917,20210917,89.43
8,5452,20210901 - 20210917,20210906,68.69
8,5452,20210901 - 20210917,20210907,94.11
8,5452,20210901 - 20210917,20210908,89.22
8,5452,20210901 - 20210917,20210909,92.77
8,5452,20210901 - 20210917,20210910,89.45
8,5452,20210901 - 20210917,20210911,94.53
8,5452,20210901 - 20210917,20210912,36.0
8,5452,20210901 - 20210917,20210913,91.74
8,5452,20210901 - 20210917,20210914,93.75
8,5452,20210901 - 20210917,20210915,94.8
8,5452,20210901 - 20210917,20210916,91.35
8,5452,20210901 - 20210917,20210917,93.81
8,5453,20210901 - 20210917,20210906,67.34
8,5453,20210901 - 20210917,20210907,92.84
8,5453,20210901 - 20210917,20210908,92.28
8,5453,20210901 - 20210917,20210909,91.75
8,5453,20210901 - 20210917,20210910,93.97
8,5453,20210901 - 20210917,20210911,82.57
8,5453,20210901 - 20210917,20210912,35.4
8,5453,20210901 - 20210917,20210913,88.89
8,5453,20210901 - 20210917,20210914,93.86
8,5453,20210901 - 20210917,20210915,94.2
8,5453,20210901 - 20210917,20210916,87.4
8,5453,20210901 - 20210917,20210917,92.26
8,5454F,20210901 - 20210917,20210906,70.68
8,5454F,20210901 - 20210917,20210907,96.08
8,5454F,20210901 - 20210917,20210908,82.07
8,5454F,20210901 - 20210917,20210909,89.61
8,5454F,20210901 - 20210917,20210910,91.12
8,5454F,20210901 - 20210917,20210911,88.74
8,5454F,20210901 - 20210917,20210912,35.99
8,5454F,20210901 - 20210917,20210913,89.35
8,5454F,20210901 - 20210917,20210914,94.42
8,5454F,20210901 - 20210917,20210915,92.05
8,5454F,20210901 - 20210917,20210916,87.34
8,5454F,20210901 - 20210917,20210917,93.02
8,5455,20210901 - 20210917,20210906,72.39
8,5455,20210901 - 20210917,20210907,89.88
8,5455,20210901 - 20210917,20210908,88.15
8,5455,20210901 - 20210917,20210909,87.9
8,5455,20210901 - 20210917,20210910,90.71
8,5455,20210901 - 20210917,20210911,93.19
8,5455,20210901 - 20210917,20210912,35.88
8,5455,20210901 - 20210917,20210913,94.13
8,5455,20210901 - 20210917,20210914,88.2
8,5455,20210901 - 20210917,20210915,89.56
8,5455,20210901 - 20210917,20210916,92.23
8,5455,20210901 - 20210917,20210917,92.54
8,5456,20210901 - 20210917,20210906,67.17
8,5456,20210901 - 20210917,20210907,91.39
8,5456,20210901 - 20210917,20210908,86.8
8,5456,20210901 - 20210917,20210909,93.73
8,5456,20210901 - 20210917,20210910,92.37
8,5456,20210901 - 20210917,20210911,89.5
8,5456,20210901 - 20210917,20210912,35.52
8,5456,20210901 - 20210917,20210913,94.93
8,5456,20210901 - 20210917,20210914,91.34
8,5456,20210901 - 20210917,20210915,92.69
8,5456,20210901 - 20210917,20210916,92.34
8,5456,20210901 - 20210917,20210917,92.01
8,5459F,20210901 - 20210917,20210906,65.74
8,5459F,20210901 - 20210917,20210907,92.82
8,5459F,20210901 - 20210917,20210908,85.5
8,5459F,20210901 - 20210917,20210909,91.87
8,5459F,20210901 - 20210917,20210910,94.2
8,5459F,20210901 - 20210917,20210911,90.52
8,5459F,20210901 - 20210917,20210912,87.19
8,5459F,20210901 - 20210917,20210913,90.95
8,5459F,20210901 - 20210917,20210914,91.67
8,5459F,20210901 - 20210917,20210915,91.25
8,5459F,20210901 - 20210917,20210916,92.48
8,5459F,20210901 - 20210917,20210917,92.85
8,5460F,20210901 - 20210917,20210906,69.92
8,5460F,20210901 - 20210917,20210907,92.02
8,5460F,20210901 - 20210917,20210908,86.93
8,5460F,20210901 - 20210917,20210909,94.7
8,5460F,20210901 - 20210917,20210910,90.99
8,5460F,20210901 - 20210917,20210911,92.8
8,5460F,20210901 - 20210917,20210912,85.87
8,5460F,20210901 - 20210917,20210913,92.09
8,5460F,20210901 - 20210917,20210914,90.73
8,5460F,20210901 - 20210917,20210915,90.26
8,5460F,20210901 - 20210917,20210916,91.01
8,5460F,20210901 - 20210917,20210917,87.71
8,5461F,20210901 - 20210917,20210906,69.95
8,5461F,20210901 - 20210917,20210907,92.58
8,5461F,20210901 - 20210917,20210908,88.54
8,5461F,20210901 - 20210917,20210909,91.46
8,5461F,20210901 - 20210917,20210910,92.15
8,5461F,20210901 - 20210917,20210911,95.39
8,5461F,20210901 - 20210917,20210912,90.31
8,5461F,20210901 - 20210917,20210913,87.36
8,5461F,20210901 - 20210917,20210914,92.52
8,5461F,20210901 - 20210917,20210915,92.3
8,5461F,20210901 - 20210917,20210916,83.62
8,5461F,20210901 - 20210917,20210917,87.46
8,5462F,20210901 - 20210917,20210906,71.08
8,5462F,20210901 - 20210917,20210907,87.6
8,5462F,20210901 - 20210917,20210908,87.85
8,5462F,20210901 - 20210917,20210909,91.13
8,5462F,20210901 - 20210917,20210910,91.29
8,5462F,20210901 - 20210917,20210911,95.11
8,5462F,20210901 - 20210917,20210912,91.4
8,5462F,20210901 - 20210917,20210913,90.43
8,5462F,20210901 - 20210917,20210914,89.57
8,5462F,20210901 - 20210917,20210915,93.59
8,5462F,20210901 - 20210917,20210916,90.43
8,5462F,20210901 - 20210917,20210917,87.97
8,5468,20210901 - 20210917,20210906,73.69
8,5468,20210901 - 20210917,20210907,88.37
8,5468,20210901 - 20210917,20210908,81.89
8,5468,20210901 - 20210917,20210909,90.06
8,5468,20210901 - 20210917,20210910,92.73
8,5468,20210901 - 20210917,20210911,95.44
8,5468,20210901 - 20210917,20210912,91.45
8,5468,20210901 - 20210917,20210913,89.3
8,5468,20210901 - 20210917,20210914,91.02
8,5468,20210901 - 20210917,20210915,95.03
8,5468,20210901 - 20210917,20210916,86.44
8,5468,20210901 - 20210917,20210917,88.59
8,1047F,20210901 - 20210917,20210906,69.58
8,1047F,20210901 - 20210917,20210907,91.52
8,1047F,20210901 - 20210917,20210908,91.21
8,1047F,20210901 - 20210917,20210909,95.52
8,1047F,20210901 - 20210917,20210910,92.56
8,1047F,20210901 - 20210917,20210911,91.94
8,1047F,20210901 - 20210917,20210912,90.08
8,1047F,20210901 - 20210917,20210913,89.71
8,1047F,20210901 - 20210917,20210914,87.9
8,1047F,20210901 - 20210917,20210915,93.16
8,1047F,20210901 - 20210917,20210916,89.85
8,1047F,20210901 - 20210917,20210917,92.04
8,2351F,20210901 - 20210917,20210906,55.34
8,2351F,20210901 - 20210917,20210907,0.0
8,2351F,20210901 - 20210917,20210908,0.63
8,2351F,20210901 - 20210917,20210909,0.0
8,2351F,20210901 - 20210917,20210910,24.52
8,2351F,20210901 - 20210917,20210911,0.0
8,2351F,20210901 - 20210917,20210912,0.0
8,2351F,20210901 - 20210917,20210913,0.0
8,2351F,20210901 - 20210917,20210914,0.0
8,2351F,20210901 - 20210917,20210915,0.0
8,2351F,20210901 - 20210917,20210916,0.0
8,2351F,20210901 - 20210917,20210917,62.34
8,5258,20210901 - 20210917,20210906,73.99
8,5258,20210901 - 20210917,20210907,89.98
8,5258,20210901 - 20210917,20210908,91.7
8,5258,20210901 - 20210917,20210909,90.98
8,5258,20210901 - 20210917,20210910,91.52
8,5258,20210901 - 20210917,20210911,91.34
8,5258,20210901 - 20210917,20210912,85.56
8,5258,20210901 - 20210917,20210913,83.14
8,5258,20210901 - 20210917,20210914,90.74
8,5258,20210901 - 20210917,20210915,87.7
8,5258,20210901 - 20210917,20210916,94.17
8,5258,20210901 - 20210917,20210917,89.55
8,5404,20210901 - 20210917,20210906,72.85
8,5404,20210901 - 20210917,20210907,93.6
8,5404,20210901 - 20210917,20210908,94.68
8,5404,20210901 - 20210917,20210909,93.96
8,5404,20210901 - 20210917,20210910,92.34
8,5404,20210901 - 20210917,20210911,92.88
8,5404,20210901 - 20210917,20210912,91.34
8,5404,20210901 - 20210917,20210913,87.04
8,5404,20210901 - 20210917,20210914,90.09
8,5404,20210901 - 20210917,20210915,91.38
8,5404,20210901 - 20210917,20210916,90.25
8,5404,20210901 - 20210917,20210917,88.52
8,5405,20210901 - 20210917,20210906,73.97
8,5405,20210901 - 20210917,20210907,92.61
8,5405,20210901 - 20210917,20210908,89.58
8,5405,20210901 - 20210917,20210909,87.55
8,5405,20210901 - 20210917,20210910,90.9
8,5405,20210901 - 20210917,20210911,89.78
8,5405,20210901 - 20210917,20210912,92.05
8,5405,20210901 - 20210917,20210913,89.05
8,5405,20210901 - 20210917,20210914,90.9
8,5405,20210901 - 20210917,20210915,89.72
8,5405,20210901 - 20210917,20210916,94.06
8,5405,20210901 - 20210917,20210917,95.77
8,5406,20210901 - 20210917,20210906,74.09
8,5406,20210901 - 20210917,20210907,93.47
8,5406,20210901 - 20210917,20210908,90.69
8,5406,20210901 - 20210917,20210909,89.23
8,5406,20210901 - 20210917,20210910,91.33
8,5406,20210901 - 20210917,20210911,86.03
8,5406,20210901 - 20210917,20210912,92.09
8,5406,20210901 - 20210917,20210913,93.79
8,5406,20210901 - 20210917,20210914,94.99
8,5406,20210901 - 20210917,20210915,93.4
8,5406,20210901 - 20210917,20210916,91.85
8,5406,20210901 - 20210917,20210917,88.66
8,5408,20210901 - 20210917,20210906,74.56
8,5408,20210901 - 20210917,20210907,91.71
8,5408,20210901 - 20210917,20210908,95.24
8,5408,20210901 - 20210917,20210909,88.26
8,5408,20210901 - 20210917,20210910,92.22
8,5408,20210901 - 20210917,20210911,82.21
8,5408,20210901 - 20210917,20210912,89.46
8,5408,20210901 - 20210917,20210913,90.66
8,5408,20210901 - 20210917,20210914,92.86
8,5408,20210901 - 20210917,20210915,93.71
8,5408,20210901 - 20210917,20210916,92.43
8,5408,20210901 - 20210917,20210917,90.21
8,5409,20210901 - 20210917,20210906,69.59
8,5409,20210901 - 20210917,20210907,93.38
8,5409,20210901 - 20210917,20210908,91.74
8,5409,20210901 - 20210917,20210909,90.33
8,5409,20210901 - 20210917,20210910,89.96
8,5409,20210901 - 20210917,20210911,94.78
8,5409,20210901 - 20210917,20210912,89.93
8,5409,20210901 - 20210917,20210913,88.62
8,5409,20210901 - 20210917,20210914,88.84
8,5409,20210901 - 20210917,20210915,90.77
8,5409,20210901 - 20210917,20210916,86.81
8,5409,20210901 - 20210917,20210917,91.84
8,6314,20210901 - 20210917,20210906,72.08
8,6314,20210901 - 20210917,20210907,93.96
8,6314,20210901 - 20210917,20210908,91.21
8,6314,20210901 - 20210917,20210909,84.22
8,6314,20210901 - 20210917,20210910,90.31
8,6314,20210901 - 20210917,20210911,87.05
8,6314,20210901 - 20210917,20210912,91.2
8,6314,20210901 - 20210917,20210913,91.08
8,6314,20210901 - 20210917,20210914,91.55
8,6314,20210901 - 20210917,20210915,88.22
8,6314,20210901 - 20210917,20210916,91.15
8,6314,20210901 - 20210917,20210917,78.64
9,0470F,20210901 - 20210917,20210906,58.05
9,0470F,20210901 - 20210917,20210907,80.04
9,0470F,20210901 - 20210917,20210908,48.51
9,0470F,20210901 - 20210917,20210909,73.73
9,0470F,20210901 - 20210917,20210910,82.99
9,0470F,20210901 - 20210917,20210911,70.78
9,0470F,20210901 - 20210917,20210912,90.18
9,0470F,20210901 - 20210917,20210913,70.98
9,0470F,20210901 - 20210917,20210914,86.46
9,0470F,20210901 - 20210917,20210915,68.7
9,0470F,20210901 - 20210917,20210916,69.15
9,0470F,20210901 - 20210917,20210917,77.08
9,1675F,20210901 - 20210917,20210906,76.84
9,1675F,20210901 - 20210917,20210907,95.88
9,1675F,20210901 - 20210917,20210908,97.32
9,1675F,20210901 - 20210917,20210909,92.88
9,1675F,20210901 - 20210917,20210910,95.06
9,1675F,20210901 - 20210917,20210911,91.24
9,1675F,20210901 - 20210917,20210912,92.25
9,1675F,20210901 - 20210917,20210913,95.47
9,1675F,20210901 - 20210917,20210914,96.27
9,1675F,20210901 - 20210917,20210915,95.64
9,1675F,20210901 - 20210917,20210916,92.58
9,1675F,20210901 - 20210917,20210917,89.12
9,1677F,20210901 - 20210917,20210906,76.13
9,1677F,20210901 - 20210917,20210907,95.73
9,1677F,20210901 - 20210917,20210908,93.28
9,1677F,20210901 - 20210917,20210909,93.83
9,1677F,20210901 - 20210917,20210910,93.96
9,1677F,20210901 - 20210917,20210911,92.5
9,1677F,20210901 - 20210917,20210912,93.39
9,1677F,20210901 - 20210917,20210913,95.26
9,1677F,20210901 - 20210917,20210914,96.37
9,1677F,20210901 - 20210917,20210915,93.96
9,1677F,20210901 - 20210917,20210916,94.08
9,1677F,20210901 - 20210917,20210917,89.64
9,1679F,20210901 - 20210917,20210906,78.15
9,1679F,20210901 - 20210917,20210907,96.43
9,1679F,20210901 - 20210917,20210908,94.08
9,1679F,20210901 - 20210917,20210909,95.09
9,1679F,20210901 - 20210917,20210910,93.35
9,1679F,20210901 - 20210917,20210911,94.58
9,1679F,20210901 - 20210917,20210912,97.13
9,1679F,20210901 - 20210917,20210913,92.66
9,1679F,20210901 - 20210917,20210914,98.08
9,1679F,20210901 - 20210917,20210915,96.19
9,1679F,20210901 - 20210917,20210916,98.14
9,1679F,20210901 - 20210917,20210917,96.39
9,1681F,20210901 - 20210917,20210906,77.49
9,1681F,20210901 - 20210917,20210907,96.04
9,1681F,20210901 - 20210917,20210908,92.31
9,1681F,20210901 - 20210917,20210909,93.69
9,1681F,20210901 - 20210917,20210910,92.39
9,1681F,20210901 - 20210917,20210911,94.49
9,1681F,20210901 - 20210917,20210912,95.22
9,1681F,20210901 - 20210917,20210913,96.29
9,1681F,20210901 - 20210917,20210914,96.75
9,1681F,20210901 - 20210917,20210915,96.63
9,1681F,20210901 - 20210917,20210916,97.4
9,1681F,20210901 - 20210917,20210917,96.8
9,1683F,20210901 - 20210917,20210906,76.94
9,1683F,20210901 - 20210917,20210907,94.26
9,1683F,20210901 - 20210917,20210908,98.03
9,1683F,20210901 - 20210917,20210909,92.7
9,1683F,20210901 - 20210917,20210910,94.33
9,1683F,20210901 - 20210917,20210911,94.99
9,1683F,20210901 - 20210917,20210912,96.97
9,1683F,20210901 - 20210917,20210913,96.16
9,1683F,20210901 - 20210917,20210914,93.88
9,1683F,20210901 - 20210917,20210915,95.18
9,1683F,20210901 - 20210917,20210916,95.69
9,1683F,20210901 - 20210917,20210917,95.65
9,1685F,20210901 - 20210917,20210906,75.25
9,1685F,20210901 - 20210917,20210907,95.26
9,1685F,20210901 - 20210917,20210908,93.48
9,1685F,20210901 - 20210917,20210909,91.5
9,1685F,20210901 - 20210917,20210910,92.64
9,1685F,20210901 - 20210917,20210911,94.8
9,1685F,20210901 - 20210917,20210912,96.55
9,1685F,20210901 - 20210917,20210913,93.93
9,1685F,20210901 - 20210917,20210914,97.32
9,1685F,20210901 - 20210917,20210915,97.56
9,1685F,20210901 - 20210917,20210916,95.12
9,1685F,20210901 - 20210917,20210917,92.11
9,1687F,20210901 - 20210917,20210906,76.7
9,1687F,20210901 - 20210917,20210907,97.72
9,1687F,20210901 - 20210917,20210908,92.42
9,1687F,20210901 - 20210917,20210909,92.86
9,1687F,20210901 - 20210917,20210910,93.68
9,1687F,20210901 - 20210917,20210911,94.96
9,1687F,20210901 - 20210917,20210912,95.59
9,1687F,20210901 - 20210917,20210913,91.93
9,1687F,20210901 - 20210917,20210914,96.21
9,1687F,20210901 - 20210917,20210915,95.21
9,1687F,20210901 - 20210917,20210916,96.38
9,1687F,20210901 - 20210917,20210917,91.69
9,6864F,20210901 - 20210917,20210906,78.57
9,6864F,20210901 - 20210917,20210907,96.53
9,6864F,20210901 - 20210917,20210908,96.24
9,6864F,20210901 - 20210917,20210909,95.49
9,6864F,20210901 - 20210917,20210910,94.88
9,6864F,20210901 - 20210917,20210911,82.91
9,6864F,20210901 - 20210917,20210912,93.93
9,6864F,20210901 - 20210917,20210913,94.7
9,6864F,20210901 - 20210917,20210914,96.22
9,6864F,20210901 - 20210917,20210915,97.47
9,6864F,20210901 - 20210917,20210916,93.68
9,6864F,20210901 - 20210917,20210917,97.64
9,6865F,20210901 - 20210917,20210906,77.56
9,6865F,20210901 - 20210917,20210907,95.04
9,6865F,20210901 - 20210917,20210908,97.23
9,6865F,20210901 - 20210917,20210909,92.73
9,6865F,20210901 - 20210917,20210910,94.73
9,6865F,20210901 - 20210917,20210911,90.07
9,6865F,20210901 - 20210917,20210912,95.31
9,6865F,20210901 - 20210917,20210913,95.97
9,6865F,20210901 - 20210917,20210914,96.98
9,6865F,20210901 - 20210917,20210915,96.28
9,6865F,20210901 - 20210917,20210916,94.16
9,6865F,20210901 - 20210917,20210917,93.89
9,0473F,20210901 - 20210917,20210906,76.39
9,0473F,20210901 - 20210917,20210907,86.05
9,0473F,20210901 - 20210917,20210908,93.44
9,0473F,20210901 - 20210917,20210909,94.94
9,0473F,20210901 - 20210917,20210910,94.98
9,0473F,20210901 - 20210917,20210911,78.72
9,0473F,20210901 - 20210917,20210912,77.15
9,0473F,20210901 - 20210917,20210913,87.08
9,0473F,20210901 - 20210917,20210914,96.44
9,0473F,20210901 - 20210917,20210915,95.96
9,0473F,20210901 - 20210917,20210916,96.57
9,0473F,20210901 - 20210917,20210917,95.0
9,1014F,20210901 - 20210917,20210906,74.21
9,1014F,20210901 - 20210917,20210907,94.84
9,1014F,20210901 - 20210917,20210908,93.95
9,1014F,20210901 - 20210917,20210909,96.06
9,1014F,20210901 - 20210917,20210910,96.71
9,1014F,20210901 - 20210917,20210911,93.01
9,1014F,20210901 - 20210917,20210912,91.72
9,1014F,20210901 - 20210917,20210913,95.82
9,1014F,20210901 - 20210917,20210914,95.55
9,1014F,20210901 - 20210917,20210915,97.04
9,1014F,20210901 - 20210917,20210916,96.27
9,1014F,20210901 - 20210917,20210917,94.51
9,1674F,20210901 - 20210917,20210906,75.22
9,1674F,20210901 - 20210917,20210907,95.31
