Line,Stop,Date,Real_date,Score
2,8341,20210901 - 20210917,20210911,93.21
2,8341,20210901 - 20210917,20210912,95.48
2,8341,20210901 - 20210917,20210913,97.14
2,8341,20210901 - 20210917,20210914,93.25
2,8341,20210901 - 20210917,20210915,93.79
2,8341,20210901 - 20210917,20210916,89.81
2,8341,20210901 - 20210917,20210917,95.16
2,8351,20210901 - 20210917,20210906,94.98
2,8351,20210901 - 20210917,20210907,90.8
2,8351,20210901 - 20210917,20210908,96.14
2,8351,20210901 - 20210917,20210909,96.61
2,8351,20210901 - 20210917,20210910,97.55
2,8351,20210901 - 20210917,20210911,93.21
2,8351,20210901 - 20210917,20210912,95.63
2,8351,20210901 - 20210917,20210913,92.42
2,8351,20210901 - 20210917,20210914,91.52
2,8351,20210901 - 20210917,20210915,94.52
2,8351,20210901 - 20210917,20210916,93.87
2,8351,20210901 - 20210917,20210917,94.88
2,8361,20210901 - 20210917,20210906,95.45
2,8361,20210901 - 20210917,20210907,93.22
2,8361,20210901 - 20210917,20210908,97.03
2,8361,20210901 - 20210917,20210909,96.52
2,8361,20210901 - 20210917,20210910,98.04
2,8361,20210901 - 20210917,20210911,94.34
2,8361,20210901 - 20210917,20210912,94.88
2,8361,20210901 - 20210917,20210913,95.49
2,8361,20210901 - 20210917,20210914,88.81
2,8361,20210901 - 20210917,20210915,93.37
2,8361,20210901 - 20210917,20210916,92.47
2,8361,20210901 - 20210917,20210917,95.17
2,8371,20210901 - 20210917,20210906,95.29
2,8371,20210901 - 20210917,20210907,93.01
2,8371,20210901 - 20210917,20210908,93.5
2,8371,20210901 - 20210917,20210909,96.88
2,8371,20210901 - 20210917,20210910,96.74
2,8371,20210901 - 20210917,20210911,93.61
2,8371,20210901 - 20210917,20210912,94.51
2,8371,20210901 - 20210917,20210913,94.99
2,8371,20210901 - 20210917,20210914,90.38
2,8371,20210901 - 20210917,20210915,93.35
2,8371,20210901 - 20210917,20210916,92.15
2,8371,20210901 - 20210917,20210917,92.35
2,8401,20210901 - 20210917,20210906,92.6
2,8401,20210901 - 20210917,20210907,90.99
2,8401,20210901 - 20210917,20210908,95.87
2,8401,20210901 - 20210917,20210909,96.59
2,8401,20210901 - 20210917,20210910,97.94
2,8401,20210901 - 20210917,20210911,93.15
2,8401,20210901 - 20210917,20210912,94.16
2,8401,20210901 - 20210917,20210913,95.88
2,8401,20210901 - 20210917,20210914,89.36
2,8401,20210901 - 20210917,20210915,95.84
2,8401,20210901 - 20210917,20210916,91.34
2,8401,20210901 - 20210917,20210917,93.34
2,8411,20210901 - 20210917,20210906,71.79
2,8411,20210901 - 20210917,20210907,91.26
2,8411,20210901 - 20210917,20210908,97.71
2,8411,20210901 - 20210917,20210909,96.84
2,8411,20210901 - 20210917,20210910,98.09
2,8411,20210901 - 20210917,20210911,94.21
2,8411,20210901 - 20210917,20210912,93.59
2,8411,20210901 - 20210917,20210913,95.49
2,8411,20210901 - 20210917,20210914,92.78
2,8411,20210901 - 20210917,20210915,96.14
2,8411,20210901 - 20210917,20210916,95.06
2,8411,20210901 - 20210917,20210917,94.38
2,8421,20210901 - 20210917,20210906,71.89
2,8421,20210901 - 20210917,20210907,93.7
2,8421,20210901 - 20210917,20210908,91.39
2,8421,20210901 - 20210917,20210909,96.94
2,8421,20210901 - 20210917,20210910,97.12
2,8421,20210901 - 20210917,20210911,92.83
2,8421,20210901 - 20210917,20210912,93.37
2,8421,20210901 - 20210917,20210913,93.93
2,8421,20210901 - 20210917,20210914,93.28
2,8421,20210901 - 20210917,20210915,96.01
2,8421,20210901 - 20210917,20210916,93.3
2,8421,20210901 - 20210917,20210917,94.7
2,8431,20210901 - 20210917,20210906,71.59
2,8431,20210901 - 20210917,20210907,93.83
2,8431,20210901 - 20210917,20210908,97.47
2,8431,20210901 - 20210917,20210909,98.51
2,8431,20210901 - 20210917,20210910,97.24
2,8431,20210901 - 20210917,20210911,92.35
2,8431,20210901 - 20210917,20210912,92.66
2,8431,20210901 - 20210917,20210913,96.3
2,8431,20210901 - 20210917,20210914,92.85
2,8431,20210901 - 20210917,20210915,96.39
2,8431,20210901 - 20210917,20210916,93.12
2,8431,20210901 - 20210917,20210917,93.88
2,8441,20210901 - 20210917,20210906,71.51
2,8441,20210901 - 20210917,20210907,93.87
2,8441,20210901 - 20210917,20210908,97.14
2,8441,20210901 - 20210917,20210909,96.48
2,8441,20210901 - 20210917,20210910,97.21
2,8441,20210901 - 20210917,20210911,92.86
2,8441,20210901 - 20210917,20210912,93.56
2,8441,20210901 - 20210917,20210913,96.35
2,8441,20210901 - 20210917,20210914,94.67
2,8441,20210901 - 20210917,20210915,95.96
2,8441,20210901 - 20210917,20210916,95.73
2,8441,20210901 - 20210917,20210917,93.59
2,8461,20210901 - 20210917,20210906,71.99
2,8461,20210901 - 20210917,20210907,93.49
2,8461,20210901 - 20210917,20210908,97.09
2,8461,20210901 - 20210917,20210909,95.85
2,8461,20210901 - 20210917,20210910,97.3
2,8461,20210901 - 20210917,20210911,92.4
2,8461,20210901 - 20210917,20210912,94.95
2,8461,20210901 - 20210917,20210913,94.27
2,8461,20210901 - 20210917,20210914,95.82
2,8461,20210901 - 20210917,20210915,95.88
2,8461,20210901 - 20210917,20210916,93.8
2,8461,20210901 - 20210917,20210917,94.38
2,8471,20210901 - 20210917,20210906,65.68
2,8471,20210901 - 20210917,20210907,85.38
2,8471,20210901 - 20210917,20210908,93.27
2,8471,20210901 - 20210917,20210909,92.54
2,8471,20210901 - 20210917,20210910,88.68
2,8471,20210901 - 20210917,20210911,90.62
2,8471,20210901 - 20210917,20210912,93.21
2,8471,20210901 - 20210917,20210913,81.74
2,8471,20210901 - 20210917,20210914,82.59
2,8471,20210901 - 20210917,20210915,92.74
2,8471,20210901 - 20210917,20210916,85.36
2,8471,20210901 - 20210917,20210917,90.67
2,8302,20210901 - 20210917,20210906,66.76
2,8302,20210901 - 20210917,20210907,78.42
2,8302,20210901 - 20210917,20210908,90.91
2,8302,20210901 - 20210917,20210909,92.49
2,8302,20210901 - 20210917,20210910,97.64
2,8302,20210901 - 20210917,20210911,82.94
2,8302,20210901 - 20210917,20210912,95.15
2,8302,20210901 - 20210917,20210913,87.68
2,8302,20210901 - 20210917,20210914,83.37
2,8302,20210901 - 20210917,20210915,93.55
2,8302,20210901 - 20210917,20210916,73.71
2,8302,20210901 - 20210917,20210917,93.47
2,8312,20210901 - 20210917,20210906,67.33
2,8312,20210901 - 20210917,20210907,79.1
2,8312,20210901 - 20210917,20210908,88.85
2,8312,20210901 - 20210917,20210909,92.13
2,8312,20210901 - 20210917,20210910,96.66
2,8312,20210901 - 20210917,20210911,85.2
2,8312,20210901 - 20210917,20210912,96.17
2,8312,20210901 - 20210917,20210913,86.07
2,8312,20210901 - 20210917,20210914,83.81
2,8312,20210901 - 20210917,20210915,93.93
2,8312,20210901 - 20210917,20210916,72.82
2,8312,20210901 - 20210917,20210917,91.82
2,8322,20210901 - 20210917,20210906,67.45
2,8322,20210901 - 20210917,20210907,81.6
2,8322,20210901 - 20210917,20210908,89.85
2,8322,20210901 - 20210917,20210909,93.06
2,8322,20210901 - 20210917,20210910,95.74
2,8322,20210901 - 20210917,20210911,84.67
2,8322,20210901 - 20210917,20210912,96.2
2,8322,20210901 - 20210917,20210913,89.5
2,8322,20210901 - 20210917,20210914,90.24
2,8322,20210901 - 20210917,20210915,94.61
2,8322,20210901 - 20210917,20210916,77.88
2,8322,20210901 - 20210917,20210917,92.75
2,8332,20210901 - 20210917,20210906,68.03
2,8332,20210901 - 20210917,20210907,80.03
2,8332,20210901 - 20210917,20210908,89.52
2,8332,20210901 - 20210917,20210909,92.08
2,8332,20210901 - 20210917,20210910,97.34
2,8332,20210901 - 20210917,20210911,85.27
2,8332,20210901 - 20210917,20210912,96.0
2,8332,20210901 - 20210917,20210913,87.29
2,8332,20210901 - 20210917,20210914,82.92
2,8332,20210901 - 20210917,20210915,93.74
2,8332,20210901 - 20210917,20210916,75.39
2,8332,20210901 - 20210917,20210917,93.05
2,8342,20210901 - 20210917,20210906,68.13
2,8342,20210901 - 20210917,20210907,78.65
2,8342,20210901 - 20210917,20210908,90.79
2,8342,20210901 - 20210917,20210909,92.14
2,8342,20210901 - 20210917,20210910,97.0
2,8342,20210901 - 20210917,20210911,88.1
2,8342,20210901 - 20210917,20210912,95.48
2,8342,20210901 - 20210917,20210913,85.2
2,8342,20210901 - 20210917,20210914,84.45
2,8342,20210901 - 20210917,20210915,93.97
2,8342,20210901 - 20210917,20210916,69.89
2,8342,20210901 - 20210917,20210917,93.82
2,8352,20210901 - 20210917,20210906,67.16
2,8352,20210901 - 20210917,20210907,76.95
2,8352,20210901 - 20210917,20210908,88.37
2,8352,20210901 - 20210917,20210909,93.61
2,8352,20210901 - 20210917,20210910,95.1
2,8352,20210901 - 20210917,20210911,87.06
2,8352,20210901 - 20210917,20210912,94.07
2,8352,20210901 - 20210917,20210913,86.64
2,8352,20210901 - 20210917,20210914,83.44
2,8352,20210901 - 20210917,20210915,94.47
2,8352,20210901 - 20210917,20210916,77.4
2,8352,20210901 - 20210917,20210917,94.92
2,8362,20210901 - 20210917,20210906,67.8
2,8362,20210901 - 20210917,20210907,82.23
2,8362,20210901 - 20210917,20210908,85.7
2,8362,20210901 - 20210917,20210909,92.92
2,8362,20210901 - 20210917,20210910,97.08
2,8362,20210901 - 20210917,20210911,86.62
2,8362,20210901 - 20210917,20210912,93.23
2,8362,20210901 - 20210917,20210913,89.09
2,8362,20210901 - 20210917,20210914,87.92
2,8362,20210901 - 20210917,20210915,94.34
2,8362,20210901 - 20210917,20210916,78.7
2,8362,20210901 - 20210917,20210917,92.85
2,8372,20210901 - 20210917,20210906,67.83
2,8372,20210901 - 20210917,20210907,82.34
2,8372,20210901 - 20210917,20210908,93.09
2,8372,20210901 - 20210917,20210909,93.04
2,8372,20210901 - 20210917,20210910,96.07
2,8372,20210901 - 20210917,20210911,85.83
2,8372,20210901 - 20210917,20210912,93.2
2,8372,20210901 - 20210917,20210913,87.45
2,8372,20210901 - 20210917,20210914,83.07
2,8372,20210901 - 20210917,20210915,93.73
2,8372,20210901 - 20210917,20210916,81.68
2,8372,20210901 - 20210917,20210917,92.72
2,8382,20210901 - 20210917,20210906,69.12
2,8382,20210901 - 20210917,20210907,78.57
2,8382,20210901 - 20210917,20210908,91.64
2,8382,20210901 - 20210917,20210909,94.78
2,8382,20210901 - 20210917,20210910,97.1
2,8382,20210901 - 20210917,20210911,84.73
2,8382,20210901 - 20210917,20210912,93.66
2,8382,20210901 - 20210917,20210913,82.51
2,8382,20210901 - 20210917,20210914,82.53
2,8382,20210901 - 20210917,20210915,94.75
2,8382,20210901 - 20210917,20210916,83.55
2,8382,20210901 - 20210917,20210917,96.22
2,8402,20210901 - 20210917,20210906,66.9
2,8402,20210901 - 20210917,20210907,79.26
2,8402,20210901 - 20210917,20210908,91.58
2,8402,20210901 - 20210917,20210909,91.21
2,8402,20210901 - 20210917,20210910,92.87
2,8402,20210901 - 20210917,20210911,84.2
2,8402,20210901 - 20210917,20210912,96.15
2,8402,20210901 - 20210917,20210913,88.46
2,8402,20210901 - 20210917,20210914,85.33
2,8402,20210901 - 20210917,20210915,93.58
2,8402,20210901 - 20210917,20210916,69.42
2,8402,20210901 - 20210917,20210917,91.83
2,8412,20210901 - 20210917,20210906,67.23
2,8412,20210901 - 20210917,20210907,81.25
2,8412,20210901 - 20210917,20210908,92.07
2,8412,20210901 - 20210917,20210909,92.52
2,8412,20210901 - 20210917,20210910,94.19
2,8412,20210901 - 20210917,20210911,86.05
2,8412,20210901 - 20210917,20210912,96.69
2,8412,20210901 - 20210917,20210913,85.1
2,8412,20210901 - 20210917,20210914,91.39
2,8412,20210901 - 20210917,20210915,93.66
2,8412,20210901 - 20210917,20210916,73.78
2,8412,20210901 - 20210917,20210917,92.84
2,8422,20210901 - 20210917,20210906,67.0
2,8422,20210901 - 20210917,20210907,75.7
2,8422,20210901 - 20210917,20210908,88.6
2,8422,20210901 - 20210917,20210909,93.12
2,8422,20210901 - 20210917,20210910,92.43
2,8422,20210901 - 20210917,20210911,80.21
2,8422,20210901 - 20210917,20210912,96.39
2,8422,20210901 - 20210917,20210913,87.28
2,8422,20210901 - 20210917,20210914,85.91
2,8422,20210901 - 20210917,20210915,93.0
2,8422,20210901 - 20210917,20210916,79.78
2,8422,20210901 - 20210917,20210917,93.66
2,8432,20210901 - 20210917,20210906,65.39
2,8432,20210901 - 20210917,20210907,81.85
2,8432,20210901 - 20210917,20210908,93.2
2,8432,20210901 - 20210917,20210909,92.64
2,8432,20210901 - 20210917,20210910,93.49
2,8432,20210901 - 20210917,20210911,82.88
2,8432,20210901 - 20210917,20210912,94.84
2,8432,20210901 - 20210917,20210913,85.39
2,8432,20210901 - 20210917,20210914,88.48
2,8432,20210901 - 20210917,20210915,92.71
2,8432,20210901 - 20210917,20210916,77.79
2,8432,20210901 - 20210917,20210917,93.12
2,8442,20210901 - 20210917,20210906,89.71
2,8442,20210901 - 20210917,20210907,82.59
2,8442,20210901 - 20210917,20210908,91.94
2,8442,20210901 - 20210917,20210909,93.68
2,8442,20210901 - 20210917,20210910,94.27
2,8442,20210901 - 20210917,20210911,80.64
2,8442,20210901 - 20210917,20210912,94.93
2,8442,20210901 - 20210917,20210913,89.94
2,8442,20210901 - 20210917,20210914,87.63
2,8442,20210901 - 20210917,20210915,92.53
2,8442,20210901 - 20210917,20210916,80.52
2,8442,20210901 - 20210917,20210917,91.09
2,8462,20210901 - 20210917,20210906,86.01
2,8462,20210901 - 20210917,20210907,75.3
2,8462,20210901 - 20210917,20210908,90.75
2,8462,20210901 - 20210917,20210909,92.23
2,8462,20210901 - 20210917,20210910,93.16
2,8462,20210901 - 20210917,20210911,85.56
2,8462,20210901 - 20210917,20210912,93.95
2,8462,20210901 - 20210917,20210913,88.38
2,8462,20210901 - 20210917,20210914,83.3
2,8462,20210901 - 20210917,20210915,92.54
2,8462,20210901 - 20210917,20210916,77.96
2,8462,20210901 - 20210917,20210917,90.59
2,8472,20210901 - 20210917,20210906,68.78
2,8472,20210901 - 20210917,20210907,89.14
2,8472,20210901 - 20210917,20210908,91.93
2,8472,20210901 - 20210917,20210909,94.08
2,8472,20210901 - 20210917,20210910,92.7
2,8472,20210901 - 20210917,20210911,85.43
2,8472,20210901 - 20210917,20210912,95.34
2,8472,20210901 - 20210917,20210913,91.07
2,8472,20210901 - 20210917,20210914,93.28
2,8472,20210901 - 20210917,20210915,95.11
2,8472,20210901 - 20210917,20210916,80.9
2,8472,20210901 - 20210917,20210917,95.34
2,8744,20210901 - 20210917,20210906,70.37
2,8744,20210901 - 20210917,20210907,81.85
2,8744,20210901 - 20210917,20210908,93.7
2,8744,20210901 - 20210917,20210909,92.59
2,8744,20210901 - 20210917,20210910,96.96
2,8744,20210901 - 20210917,20210911,89.4
2,8744,20210901 - 20210917,20210912,88.73
2,8744,20210901 - 20210917,20210913,86.0
2,8744,20210901 - 20210917,20210914,86.37
2,8744,20210901 - 20210917,20210915,92.08
2,8744,20210901 - 20210917,20210916,84.38
2,8744,20210901 - 20210917,20210917,97.06
2,8754,20210901 - 20210917,20210906,69.6
2,8754,20210901 - 20210917,20210907,79.9
2,8754,20210901 - 20210917,20210908,88.09
2,8754,20210901 - 20210917,20210909,95.09
2,8754,20210901 - 20210917,20210910,97.67
2,8754,20210901 - 20210917,20210911,86.83
2,8754,20210901 - 20210917,20210912,87.26
2,8754,20210901 - 20210917,20210913,81.66
2,8754,20210901 - 20210917,20210914,86.79
2,8754,20210901 - 20210917,20210915,89.53
2,8754,20210901 - 20210917,20210916,84.43
2,8754,20210901 - 20210917,20210917,95.34
2,8764,20210901 - 20210917,20210906,63.65
2,8764,20210901 - 20210917,20210907,80.24
2,8764,20210901 - 20210917,20210908,83.32
2,8764,20210901 - 20210917,20210909,88.44
2,8764,20210901 - 20210917,20210910,93.02
2,8764,20210901 - 20210917,20210911,89.11
2,8764,20210901 - 20210917,20210912,93.58
2,8764,20210901 - 20210917,20210913,78.72
2,8764,20210901 - 20210917,20210914,90.93
2,8764,20210901 - 20210917,20210915,89.99
2,8764,20210901 - 20210917,20210916,78.74
2,8764,20210901 - 20210917,20210917,90.32
5,8642,20210901 - 20210917,20210906,89.96
5,8642,20210901 - 20210917,20210907,91.13
5,8642,20210901 - 20210917,20210908,84.81
5,8642,20210901 - 20210917,20210909,85.46
5,8642,20210901 - 20210917,20210910,89.04
5,8642,20210901 - 20210917,20210911,93.05
5,8642,20210901 - 20210917,20210912,89.02
5,8642,20210901 - 20210917,20210913,84.53
5,8642,20210901 - 20210917,20210914,85.52
5,8642,20210901 - 20210917,20210915,85.48
5,8642,20210901 - 20210917,20210916,82.9
5,8642,20210901 - 20210917,20210917,75.66
5,8651,20210901 - 20210917,20210906,84.63
5,8651,20210901 - 20210917,20210907,87.5
5,8651,20210901 - 20210917,20210908,62.17
5,8651,20210901 - 20210917,20210909,75.28
5,8651,20210901 - 20210917,20210910,72.62
5,8651,20210901 - 20210917,20210911,54.74
5,8651,20210901 - 20210917,20210912,82.79
5,8651,20210901 - 20210917,20210913,76.73
5,8651,20210901 - 20210917,20210914,79.21
5,8651,20210901 - 20210917,20210915,74.5
5,8651,20210901 - 20210917,20210916,85.83
5,8651,20210901 - 20210917,20210917,75.66
5,8661,20210901 - 20210917,20210906,87.66
5,8661,20210901 - 20210917,20210907,92.86
5,8661,20210901 - 20210917,20210908,82.9
5,8661,20210901 - 20210917,20210909,92.66
5,8661,20210901 - 20210917,20210910,86.98
5,8661,20210901 - 20210917,20210911,90.04
5,8661,20210901 - 20210917,20210912,89.72
5,8661,20210901 - 20210917,20210913,87.74
5,8661,20210901 - 20210917,20210914,81.2
5,8661,20210901 - 20210917,20210915,79.63
5,8661,20210901 - 20210917,20210916,92.17
5,8661,20210901 - 20210917,20210917,85.64
5,8671,20210901 - 20210917,20210906,89.65
5,8671,20210901 - 20210917,20210907,91.91
5,8671,20210901 - 20210917,20210908,83.47
5,8671,20210901 - 20210917,20210909,91.33
5,8671,20210901 - 20210917,20210910,87.81
5,8671,20210901 - 20210917,20210911,91.77
5,8671,20210901 - 20210917,20210912,88.23
5,8671,20210901 - 20210917,20210913,90.08
5,8671,20210901 - 20210917,20210914,83.42
5,8671,20210901 - 20210917,20210915,85.77
5,8671,20210901 - 20210917,20210916,92.27
5,8671,20210901 - 20210917,20210917,86.71
5,8681,20210901 - 20210917,20210906,86.21
5,8681,20210901 - 20210917,20210907,91.39
5,8681,20210901 - 20210917,20210908,80.58
5,8681,20210901 - 20210917,20210909,88.43
5,8681,20210901 - 20210917,20210910,88.7
5,8681,20210901 - 20210917,20210911,90.27
5,8681,20210901 - 20210917,20210912,89.1
5,8681,20210901 - 20210917,20210913,86.06
5,8681,20210901 - 20210917,20210914,83.77
5,8681,20210901 - 20210917,20210915,80.63
5,8681,20210901 - 20210917,20210916,88.84
5,8681,20210901 - 20210917,20210917,82.41
5,8691,20210901 - 20210917,20210906,87.52
5,8691,20210901 - 20210917,20210907,88.44
5,8691,20210901 - 20210917,20210908,80.07
5,8691,20210901 - 20210917,20210909,88.44
5,8691,20210901 - 20210917,20210910,87.48
5,8691,20210901 - 20210917,20210911,89.96
5,8691,20210901 - 20210917,20210912,89.88
5,8691,20210901 - 20210917,20210913,83.74
5,8691,20210901 - 20210917,20210914,88.27
5,8691,20210901 - 20210917,20210915,81.73
5,8691,20210901 - 20210917,20210916,91.75
5,8691,20210901 - 20210917,20210917,83.27
5,8701,20210901 - 20210917,20210906,88.6
5,8701,20210901 - 20210917,20210907,89.49
5,8701,20210901 - 20210917,20210908,80.75
5,8701,20210901 - 20210917,20210909,84.31
5,8701,20210901 - 20210917,20210910,86.02
5,8701,20210901 - 20210917,20210911,88.73
5,8701,20210901 - 20210917,20210912,82.31
5,8701,20210901 - 20210917,20210913,86.25
5,8701,20210901 - 20210917,20210914,75.43
5,8701,20210901 - 20210917,20210915,78.66
5,8701,20210901 - 20210917,20210916,90.73
5,8701,20210901 - 20210917,20210917,86.72
5,8711,20210901 - 20210917,20210906,84.8
5,8711,20210901 - 20210917,20210907,92.07
5,8711,20210901 - 20210917,20210908,80.42
5,8711,20210901 - 20210917,20210909,85.07
5,8711,20210901 - 20210917,20210910,86.29
5,8711,20210901 - 20210917,20210911,88.73
5,8711,20210901 - 20210917,20210912,84.57
5,8711,20210901 - 20210917,20210913,91.13
5,8711,20210901 - 20210917,20210914,85.92
5,8711,20210901 - 20210917,20210915,78.57
5,8711,20210901 - 20210917,20210916,92.57
5,8711,20210901 - 20210917,20210917,87.82
5,8721,20210901 - 20210917,20210906,85.86
5,8721,20210901 - 20210917,20210907,89.03
5,8721,20210901 - 20210917,20210908,88.32
5,8721,20210901 - 20210917,20210909,80.93
5,8721,20210901 - 20210917,20210910,87.28
5,8721,20210901 - 20210917,20210911,93.68
5,8721,20210901 - 20210917,20210912,87.7
5,8721,20210901 - 20210917,20210913,88.35
5,8721,20210901 - 20210917,20210914,85.59
5,8721,20210901 - 20210917,20210915,81.59
5,8721,20210901 - 20210917,20210916,91.39
5,8721,20210901 - 20210917,20210917,87.26
5,8731,20210901 - 20210917,20210906,86.91
5,8731,20210901 - 20210917,20210907,96.55
5,8731,20210901 - 20210917,20210908,90.54
5,8731,20210901 - 20210917,20210909,91.63
5,8731,20210901 - 20210917,20210910,91.52
5,8731,20210901 - 20210917,20210911,91.5
5,8731,20210901 - 20210917,20210912,89.04
5,8731,20210901 - 20210917,20210913,89.22
5,8731,20210901 - 20210917,20210914,85.91
5,8731,20210901 - 20210917,20210915,83.53
5,8731,20210901 - 20210917,20210916,93.59
5,8731,20210901 - 20210917,20210917,90.95
5,8641,20210901 - 20210917,20210906,58.69
5,8641,20210901 - 20210917,20210907,98.63
5,8641,20210901 - 20210917,20210908,99.27
5,8641,20210901 - 20210917,20210909,87.45
5,8641,20210901 - 20210917,20210910,75.72
5,8641,20210901 - 20210917,20210911,95.58
5,8641,20210901 - 20210917,20210912,97.29
5,8641,20210901 - 20210917,20210913,59.64
5,8641,20210901 - 20210917,20210914,63.34
5,8641,20210901 - 20210917,20210915,72.49
5,8641,20210901 - 20210917,20210916,64.16
5,8641,20210901 - 20210917,20210917,68.55
5,8012,20210901 - 20210917,20210906,91.16
5,8012,20210901 - 20210917,20210907,92.53
5,8012,20210901 - 20210917,20210908,89.64
5,8012,20210901 - 20210917,20210909,88.95
5,8012,20210901 - 20210917,20210910,91.77
5,8012,20210901 - 20210917,20210911,93.27
5,8012,20210901 - 20210917,20210912,90.49
5,8012,20210901 - 20210917,20210913,89.94
5,8012,20210901 - 20210917,20210914,95.13
5,8012,20210901 - 20210917,20210915,88.63
5,8012,20210901 - 20210917,20210916,94.76
5,8012,20210901 - 20210917,20210917,90.82
5,8022,20210901 - 20210917,20210906,91.03
5,8022,20210901 - 20210917,20210907,96.24
5,8022,20210901 - 20210917,20210908,90.35
5,8022,20210901 - 20210917,20210909,86.35
5,8022,20210901 - 20210917,20210910,91.53
5,8022,20210901 - 20210917,20210911,92.49
5,8022,20210901 - 20210917,20210912,90.85
5,8022,20210901 - 20210917,20210913,89.21
5,8022,20210901 - 20210917,20210914,91.96
5,8022,20210901 - 20210917,20210915,91.17
5,8022,20210901 - 20210917,20210916,94.98
5,8022,20210901 - 20210917,20210917,89.45
5,8032,20210901 - 20210917,20210906,92.31
5,8032,20210901 - 20210917,20210907,95.57
5,8032,20210901 - 20210917,20210908,91.37
5,8032,20210901 - 20210917,20210909,88.23
5,8032,20210901 - 20210917,20210910,90.33
5,8032,20210901 - 20210917,20210911,94.91
5,8032,20210901 - 20210917,20210912,87.26
5,8032,20210901 - 20210917,20210913,89.89
5,8032,20210901 - 20210917,20210914,93.42
5,8032,20210901 - 20210917,20210915,91.34
5,8032,20210901 - 20210917,20210916,93.79
5,8032,20210901 - 20210917,20210917,91.22
5,8042,20210901 - 20210917,20210906,92.94
5,8042,20210901 - 20210917,20210907,95.97
5,8042,20210901 - 20210917,20210908,91.16
5,8042,20210901 - 20210917,20210909,86.98
5,8042,20210901 - 20210917,20210910,91.28
5,8042,20210901 - 20210917,20210911,95.76
5,8042,20210901 - 20210917,20210912,89.9
5,8042,20210901 - 20210917,20210913,92.31
5,8042,20210901 - 20210917,20210914,93.25
5,8042,20210901 - 20210917,20210915,90.57
5,8042,20210901 - 20210917,20210916,94.69
5,8042,20210901 - 20210917,20210917,89.62
5,8052,20210901 - 20210917,20210906,93.39
5,8052,20210901 - 20210917,20210907,96.17
5,8052,20210901 - 20210917,20210908,90.54
5,8052,20210901 - 20210917,20210909,87.26
5,8052,20210901 - 20210917,20210910,93.19
5,8052,20210901 - 20210917,20210911,92.32
5,8052,20210901 - 20210917,20210912,90.07
5,8052,20210901 - 20210917,20210913,90.72
5,8052,20210901 - 20210917,20210914,91.31
5,8052,20210901 - 20210917,20210915,90.61
5,8052,20210901 - 20210917,20210916,94.35
5,8052,20210901 - 20210917,20210917,87.8
5,8062,20210901 - 20210917,20210906,93.5
5,8062,20210901 - 20210917,20210907,94.42
5,8062,20210901 - 20210917,20210908,90.66
5,8062,20210901 - 20210917,20210909,93.32
5,8062,20210901 - 20210917,20210910,94.7
5,8062,20210901 - 20210917,20210911,92.53
5,8062,20210901 - 20210917,20210912,87.44
5,8062,20210901 - 20210917,20210913,91.55
5,8062,20210901 - 20210917,20210914,94.7
5,8062,20210901 - 20210917,20210915,92.19
5,8062,20210901 - 20210917,20210916,94.14
5,8062,20210901 - 20210917,20210917,89.59
5,8072,20210901 - 20210917,20210906,97.11
5,8072,20210901 - 20210917,20210907,93.37
5,8072,20210901 - 20210917,20210908,90.51
5,8072,20210901 - 20210917,20210909,89.46
5,8072,20210901 - 20210917,20210910,94.92
5,8072,20210901 - 20210917,20210911,92.77
5,8072,20210901 - 20210917,20210912,91.5
5,8072,20210901 - 20210917,20210913,93.34
5,8072,20210901 - 20210917,20210914,95.65
5,8072,20210901 - 20210917,20210915,90.71
5,8072,20210901 - 20210917,20210916,95.01
5,8072,20210901 - 20210917,20210917,90.73
5,8202,20210901 - 20210917,20210906,96.07
5,8202,20210901 - 20210917,20210907,93.86
5,8202,20210901 - 20210917,20210908,88.54
5,8202,20210901 - 20210917,20210909,86.06
5,8202,20210901 - 20210917,20210910,93.14
5,8202,20210901 - 20210917,20210911,96.53
5,8202,20210901 - 20210917,20210912,90.35
5,8202,20210901 - 20210917,20210913,93.86
5,8202,20210901 - 20210917,20210914,94.43
5,8202,20210901 - 20210917,20210915,88.19
5,8202,20210901 - 20210917,20210916,94.84
5,8202,20210901 - 20210917,20210917,89.46
5,8212,20210901 - 20210917,20210906,93.8
5,8212,20210901 - 20210917,20210907,91.96
5,8212,20210901 - 20210917,20210908,91.02
5,8212,20210901 - 20210917,20210909,86.18
5,8212,20210901 - 20210917,20210910,91.69
5,8212,20210901 - 20210917,20210911,91.98
5,8212,20210901 - 20210917,20210912,88.88
5,8212,20210901 - 20210917,20210913,89.99
5,8212,20210901 - 20210917,20210914,88.15
5,8212,20210901 - 20210917,20210915,89.42
5,8212,20210901 - 20210917,20210916,92.74
5,8212,20210901 - 20210917,20210917,84.86
5,8222,20210901 - 20210917,20210906,92.17
5,8222,20210901 - 20210917,20210907,94.51
5,8222,20210901 - 20210917,20210908,92.37
5,8222,20210901 - 20210917,20210909,89.66
5,8222,20210901 - 20210917,20210910,93.17
5,8222,20210901 - 20210917,20210911,92.26
5,8222,20210901 - 20210917,20210912,83.47
5,8222,20210901 - 20210917,20210913,92.62
5,8222,20210901 - 20210917,20210914,93.31
5,8222,20210901 - 20210917,20210915,89.2
5,8222,20210901 - 20210917,20210916,95.67
5,8222,20210901 - 20210917,20210917,87.44
